subjid,freq,amp,channel,weight
hydrolagusColliei_9,360,135,ch1,0.3047839380004037
hydrolagusColliei_9,360,135,ch2,0.21377435737882897
hydrolagusColliei_9,360,135,ch3,0.21038987559705805
hydrolagusColliei_9,360,135,ch4,0.2710518290237093
