subjid,freq,amp,channel,weight
hydrolagusColliei_4,100,140,ch1,0.19177546400738257
hydrolagusColliei_4,100,140,ch2,0.18731508251081144
hydrolagusColliei_4,100,140,ch3,0.41807803620206435
hydrolagusColliei_4,100,140,ch4,0.20283141727974172
