subjid,freq,amp,channel,weight
hydrolagusColliei_4,55,120,ch1,0.2512560929224126
hydrolagusColliei_4,55,120,ch2,0.24506501480905535
hydrolagusColliei_4,55,120,ch3,0.22700957158379878
hydrolagusColliei_4,55,120,ch4,0.2766693206847332
