subjid,freq,amp,channel,weight
hydrolagusColliei_9,55,115,ch1,0.32135732933579914
hydrolagusColliei_9,55,115,ch2,0.18993883149881402
hydrolagusColliei_9,55,115,ch3,0.18890033037988216
hydrolagusColliei_9,55,115,ch4,0.2998035087855047
