subjid,freq,amp,channel,weight
hydrolagusColliei_7,440,90,ch1,0.24085820146338596
hydrolagusColliei_7,440,90,ch2,0.2733379775425655
hydrolagusColliei_7,440,90,ch3,0.2814705797515584
hydrolagusColliei_7,440,90,ch4,0.20433324124249008
