subjid,freq,amp,channel,weight
hydrolagusColliei_7,440,95,ch1,0.24795659576636514
hydrolagusColliei_7,440,95,ch2,0.24129757181242728
hydrolagusColliei_7,440,95,ch3,0.18613244940914012
hydrolagusColliei_7,440,95,ch4,0.32461338301206755
