subjid,freq,amp,channel,weight
hydrolagusColliei_7,440,145,ch1,0.2742972482573172
hydrolagusColliei_7,440,145,ch2,0.29291067203579524
hydrolagusColliei_7,440,145,ch3,0.21612519008783937
hydrolagusColliei_7,440,145,ch4,0.21666688961904826
