subjid,freq,amp,channel,weight
hydrolagusColliei_7,55,130,ch1,0.3303584439996104
hydrolagusColliei_7,55,130,ch2,0.2548074645348871
hydrolagusColliei_7,55,130,ch3,0.23521022396107977
hydrolagusColliei_7,55,130,ch4,0.1796238675044228
