subjid,freq,amp,channel,weight
hydrolagusColliei_4,55,125,ch1,0.24999493032577408
hydrolagusColliei_4,55,125,ch2,0.25000744766783095
hydrolagusColliei_4,55,125,ch3,0.2500238957808166
hydrolagusColliei_4,55,125,ch4,0.2499737262255784
