subjid,freq,amp,channel,weight
hydrolagusColliei_4,100,120,ch1,0.2499907465799028
hydrolagusColliei_4,100,120,ch2,0.25001225344111266
hydrolagusColliei_4,100,120,ch3,0.24999777250224814
hydrolagusColliei_4,100,120,ch4,0.2499992274767364
