subjid,freq,amp,channel,weight
hydrolagusColliei_5,300,140,ch1,0.38169951575359273
hydrolagusColliei_5,300,140,ch2,0.19801206896219925
hydrolagusColliei_5,300,140,ch3,0.2016020071496555
hydrolagusColliei_5,300,140,ch4,0.21868640813455253
