subjid,freq,amp,channel,weight
hydrolagusColliei_7,100,120,ch1,0.29265111962456336
hydrolagusColliei_7,100,120,ch2,0.22610331955867982
hydrolagusColliei_7,100,120,ch3,0.2568792303262594
hydrolagusColliei_7,100,120,ch4,0.22436633049049723
