subjid,freq,amp,channel,weight
hydrolagusColliei_5,300,135,ch1,0.19875399496818064
hydrolagusColliei_5,300,135,ch2,0.2259181753154971
hydrolagusColliei_5,300,135,ch3,0.24268068327982165
hydrolagusColliei_5,300,135,ch4,0.33264714643650073
