subjid,freq,amp,channel,weight
hydrolagusColliei_9,440,125,ch1,0.22708455008007283
hydrolagusColliei_9,440,125,ch2,0.3365147837368522
hydrolagusColliei_9,440,125,ch3,0.25877784220473693
hydrolagusColliei_9,440,125,ch4,0.17762282397833803
