subjid,freq,amp,channel,weight
hydrolagusColliei_9,330,120,ch1,0.18674689374775005
hydrolagusColliei_9,330,120,ch2,0.2570793487320567
hydrolagusColliei_9,330,120,ch3,0.3342081062849939
hydrolagusColliei_9,330,120,ch4,0.2219656512351994
