subjid,freq,amp,channel,weight
hydrolagusColliei_9,100,130,ch1,0.2948258002851884
hydrolagusColliei_9,100,130,ch2,0.2349496755738821
hydrolagusColliei_9,100,130,ch3,0.24671827254637207
hydrolagusColliei_9,100,130,ch4,0.22350625159455736
