subjid,freq,amp,channel,weight
hydrolagusColliei_4,200,135,ch1,0.34049143539433635
hydrolagusColliei_4,200,135,ch2,0.22053097493023166
hydrolagusColliei_4,200,135,ch3,0.16967201491931846
hydrolagusColliei_4,200,135,ch4,0.26930557475611355
