subjid,freq,amp,channel,weight
hydrolagusColliei_4,55,110,ch1,0.25002685846461553
hydrolagusColliei_4,55,110,ch2,0.2579163118460033
hydrolagusColliei_4,55,110,ch3,0.2544605712993715
hydrolagusColliei_4,55,110,ch4,0.23759625839000978
