subjid,freq,amp,channel,weight
hydrolagusColliei_6,330,110,ch1,0.14462054548680126
hydrolagusColliei_6,330,110,ch2,0.3613889571497144
hydrolagusColliei_6,330,110,ch3,0.21369404607315326
hydrolagusColliei_6,330,110,ch4,0.2802964512903312
