subjid,freq,amp,channel,weight
hydrolagusColliei_8,55,110,ch1,0.24998630041015185
hydrolagusColliei_8,55,110,ch2,0.2500014925970384
hydrolagusColliei_8,55,110,ch3,0.2500000122339647
hydrolagusColliei_8,55,110,ch4,0.2500121947588451
