subjid,freq,amp,channel,weight
hydrolagusColliei_6,100,100,ch1,0.24999999629950978
hydrolagusColliei_6,100,100,ch2,0.25000060507073
hydrolagusColliei_6,100,100,ch3,0.24999986395898482
hydrolagusColliei_6,100,100,ch4,0.24999953467077526
