subjid,freq,amp,channel,weight
hydrolagusColliei_8,100,115,ch1,0.270650328348229
hydrolagusColliei_8,100,115,ch2,0.26825967724274075
hydrolagusColliei_8,100,115,ch3,0.27442233550253564
hydrolagusColliei_8,100,115,ch4,0.18666765890649456
