subjid,freq,amp,channel,weight
hydrolagusColliei_5,55,115,ch1,0.304482780601424
hydrolagusColliei_5,55,115,ch2,0.27761571452955097
hydrolagusColliei_5,55,115,ch3,0.26833181979060483
hydrolagusColliei_5,55,115,ch4,0.14956968507842022
