subjid,freq,amp,channel,weight
hydrolagusColliei_5,360,140,ch1,0.267332292900482
hydrolagusColliei_5,360,140,ch2,0.29831319085651165
hydrolagusColliei_5,360,140,ch3,0.20562074431644445
hydrolagusColliei_5,360,140,ch4,0.22873377192656194
