subjid,freq,amp,channel,weight
hydrolagusColliei_5,100,110,ch1,0.1895460299324449
hydrolagusColliei_5,100,110,ch2,0.2394795792972191
hydrolagusColliei_5,100,110,ch3,0.25868812273462
hydrolagusColliei_5,100,110,ch4,0.312286268035716
