subjid,freq,amp,channel,weight
hydrolagusColliei_5,200,125,ch1,0.2354408916159113
hydrolagusColliei_5,200,125,ch2,0.34516962843094817
hydrolagusColliei_5,200,125,ch3,0.28097587640682903
hydrolagusColliei_5,200,125,ch4,0.13841360354631144
