subjid,freq,amp,channel,weight
hydrolagusColliei_8,55,95,ch1,0.3143103147104899
hydrolagusColliei_8,55,95,ch2,0.24284579133970235
hydrolagusColliei_8,55,95,ch3,0.1771049056808275
hydrolagusColliei_8,55,95,ch4,0.2657389882689802
