subjid,freq,amp,channel,weight
hydrolagusColliei_4,55,120,ch1,0.19368484401306588
hydrolagusColliei_4,55,120,ch2,0.29844061607655054
hydrolagusColliei_4,55,120,ch3,0.2071397106413098
hydrolagusColliei_4,55,120,ch4,0.3007348292690739
