subjid,freq,amp,channel,weight
hydrolagusColliei_9,330,100,ch1,0.20407639469555655
hydrolagusColliei_9,330,100,ch2,0.3099718468342442
hydrolagusColliei_9,330,100,ch3,0.22953075492017697
hydrolagusColliei_9,330,100,ch4,0.25642100355002223
